datetime,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
2013-02-01,Transportation,,,,,,,77.069,,87.658,,1.482,,,9.107
2013-03-01,Commerical,0.015,1.673,1.202,0.018,5.965,3.991,0.221,,10.177,13.085,,,,
2013-03-01,Electric Power,,4.702,2.035,53.731,16.977,22.519,,,39.496,168.981,,,69.017,
2013-03-01,Industrial,1.031,0.357,0.254,0.009,124.424,15.649,1.453,57.728,199.254,200.905,,,,
2013-03-01,Residential,,3.363,5.77,,48.551,,,,,57.684,,,,
2013-03-01,Transportation,,,,,,,88.678,,102.173,,1.113,,,12.381
2013-04-01,Commerical,0.014,1.619,1.328,0.018,5.686,3.853,0.221,,9.76,12.74,,,,
2013-04-01,Electric Power,,4.347,2.183,59.602,13.65,20.909,,,34.558,185.453,,,84.763,
2013-04-01,Industrial,0.854,0.345,0.281,0.009,119.039,16.009,1.455,57.686,194.188,195.677,,,,
2013-04-01,Residential,,3.255,6.359,,46.985,,,,,56.599,,,,
2013-04-01,Transportation,,,,,,,88.8,,102.975,,1.142,,,13.033
2013-05-01,Commerical,0.016,1.673,1.465,0.017,5.916,4.08,0.232,,10.227,13.398,,,,
2013-05-01,Electric Power,,4.462,2.469,55.375,15.337,22.111,,,37.448,195.692,,,95.937,
2013-05-01,Industrial,1.119,0.357,0.309,0.014,123.316,15.28,1.526,61.3,201.422,203.221,,,,
2013-05-01,Residential,,3.363,7.02,,48.551,,,,,58.935,,,,
2013-05-01,Transportation,,,,,,,93.169,,107.594,,0.816,,,13.609
2013-06-01,Commerical,0.016,1.619,1.485,0.014,5.764,4.062,0.231,,10.057,13.191,,,,
2013-06-01,Electric Power,,4.361,2.864,46.886,16.785,21.771,,,38.556,184.965,,,92.298,
2013-06-01,Industrial,1.12,0.345,0.313,0.009,123.461,14.603,1.52,60.28,199.863,201.65,,,,
2013-06-01,Residential,,3.255,7.083,,46.985,,,,,57.323,,,,
2013-06-01,Transportation,,,,,,,92.774,,111.811,,4.114,,,14.923
2013-07-01,Commerical,0.017,1.673,1.548,0.011,5.958,4.126,0.228,,10.312,13.562,,,,
2013-07-01,Electric Power,,4.561,2.728,37.833,18.448,22.437,,,40.885,177.889,,,91.882,
2013-07-01,Industrial,1.093,0.357,0.327,0.007,131.824,15.399,1.501,60.745,209.47,211.255,,,,
2013-07-01,Residential,,3.363,7.436,,48.551,,,,,59.351,,,,
2013-07-01,Transportation,,,,,,,91.646,,110.553,,3.885,,,15.022
2013-08-01,Commerical,0.012,1.673,1.536,0.009,5.964,4.132,0.227,,10.324,13.555,,,,
2013-08-01,Electric Power,,4.512,3.117,32.856,19.909,22.51,,,42.418,155.884,,,72.981,
2013-08-01,Industrial,0.82,0.357,0.324,0.006,127.947,15.556,1.497,59.328,204.328,205.835,,,,
2013-08-01,Residential,,3.363,7.359,,48.551,,,,,59.273,,,,
2013-08-01,Transportation,,,,,,,91.403,,111.394,,4.353,,,15.639
2013-09-01,Commerical,0.01,1.619,1.414,0.013,5.723,3.946,0.223,,9.892,12.949,,,,
2013-09-01,Electric Power,,4.433,3.128,39.811,18.036,21.248,,,39.284,143.702,,,57.046,
2013-09-01,Industrial,0.816,0.345,0.296,0.008,119.757,14.719,1.469,57.673,193.617,195.083,,,,
2013-09-01,Residential,,3.255,6.712,,46.985,,,,,56.952,,,,
2013-09-01,Transportation,,,,,,,89.69,,113.291,,5.725,,,17.876
2013-10-01,Commerical,0.006,1.673,1.303,0.016,5.991,3.889,0.233,,10.113,13.111,,,,
2013-10-01,Electric Power,,4.652,3.257,46.494,17.522,21.597,,,39.12,151.383,,,57.861,
2013-10-01,Industrial,0.815,0.357,0.27,0.012,123.096,16.49,1.533,63.174,204.291,205.745,,,,
2013-10-01,Residential,,3.363,6.117,,48.551,,,,,58.032,,,,
2013-10-01,Transportation,,,,,,,93.561,,120.646,,5.322,,,21.762
2013-11-01,Commerical,0.007,1.619,1.064,0.027,5.817,3.762,0.222,,9.802,12.518,,,,
2013-11-01,Electric Power,,4.198,2.725,53.875,18.528,22.031,,,40.559,160.961,,,59.603,
2013-11-01,Industrial,0.704,0.345,0.221,0.018,123.745,16.474,1.462,62.99,204.671,205.96,,,,
2013-11-01,Residential,,3.255,5.018,,46.985,,,,,55.258,,,,
2013-11-01,Transportation,,,,,,,89.25,,112.73,,5.067,,,18.412
2013-12-01,Commerical,0.01,1.673,1.01,0.024,6.04,4.015,0.23,,10.284,13.002,,,,
2013-12-01,Electric Power,,4.659,2.817,47.614,19.81,23.681,,,43.491,169.562,,,70.98,
2013-12-01,Industrial,1.1,0.357,0.21,0.017,129.384,17.161,1.512,66.344,214.401,216.085,,,,
2013-12-01,Residential,,3.363,4.763,,48.551,,,,,56.678,,,,
2013-12-01,Transportation,,,,,,,92.3,,119.342,,5.307,,,21.736
2014-01-01,Commerical,0.014,1.673,1.078,0.032,6.539,4.469,0.288,,11.296,14.094,,,,
2014-01-01,Electric Power,,4.623,2.505,61.056,21.381,23.962,,,45.343,186.92,,,73.392,
2014-01-01,Industrial,0.408,0.357,0.213,0.024,127.407,16.493,1.125,63.304,208.328,209.33,,,,
2014-01-01,Residential,,3.363,4.361,,49.136,,,,,56.86,,,,
2014-01-01,Transportation,,,,,,,86.84,,100.135,,2.933,0.092,,10.269
2014-02-01,Commerical,0.012,1.511,1.166,0.026,5.885,3.457,0.273,,9.615,12.331,,,,
2014-02-01,Electric Power,,4.115,2.777,47.756,19.968,22.166,,,42.134,155.772,,,58.99,
2014-02-01,Industrial,0.354,0.322,0.226,0.015,115.528,15.204,1.065,56.76,188.557,189.474,,,,
2014-02-01,Residential,,3.038,4.63,,44.381,,,,,52.049,,,,
2014-02-01,Transportation,,,,,,,82.214,,94.561,,2.575,0.108,,9.663
2014-03-01,Commerical,0.013,1.673,1.573,0.029,6.507,3.801,0.291,,10.599,13.888,,,,
2014-03-01,Electric Power,,4.564,4.389,60.468,22.136,24.083,,,46.218,198.001,,,82.361,
2014-03-01,Industrial,0.391,0.357,0.321,0.018,125.976,16.648,1.137,63.213,206.975,208.061,,,,
2014-03-01,Residential,,3.363,6.34,,49.136,,,,,58.84,,,,
2014-03-01,Transportation,,,,,,,87.731,,105.564,,3.577,0.15,,14.106
2014-04-01,Commerical,0.013,1.619,1.704,0.028,6.172,3.756,0.297,,10.225,13.59,,,,
2014-04-01,Electric Power,,4.482,4.957,63.536,18.1,23.141,,,41.241,200.571,,,86.356,
2014-04-01,Industrial,0.432,0.345,0.351,0.02,121.088,17.002,1.16,62.303,201.552,202.7,,,,
2014-04-01,Residential,,3.255,6.923,,47.551,,,,,57.728,,,,
2014-04-01,Transportation,,,,,,,89.528,,106.344,,4.382,0.114,,12.32
2014-05-01,Commerical,0.013,1.673,1.877,0.022,6.483,3.965,0.311,,10.76,14.346,,,,
2014-05-01,Electric Power,,4.546,5.835,53.195,17.285,23.791,,,41.077,194.765,,,90.112,
2014-05-01,Industrial,0.442,0.357,0.386,0.015,123.273,15.371,1.215,64.934,204.793,205.992,,,,
2014-05-01,Residential,,3.363,7.66,,49.136,,,,,60.159,,,,
2014-05-01,Transportation,,,,,,,93.767,,112.737,,4.27,0.104,,14.596
2014-06-01,Commerical,0.011,1.619,1.872,0.032,6.406,3.935,0.305,,10.646,14.181,,,,
2014-06-01,Electric Power,,4.413,6.424,53.863,21.855,23.511,,,45.365,197.55,,,87.485,
2014-06-01,Industrial,0.341,0.345,0.39,0.011,124.514,14.967,1.191,64.444,205.116,206.203,,,,
2014-06-01,Residential,,3.255,7.742,,47.551,,,,,58.547,,,,
2014-06-01,Transportation,,,,,,,91.945,,110.183,,2.302,0.113,,15.824
2014-07-01,Commerical,0.011,1.673,1.933,0.028,6.51,4.203,0.318,,11.031,14.677,,,,
2014-07-01,Electric Power,,4.502,5.965,41.546,22.764,24.823,,,47.587,182.392,,,82.792,
2014-07-01,Industrial,0.304,0.357,0.406,0.009,128.275,15.968,1.24,66.216,211.698,212.774,,,,
2014-07-01,Residential,,3.363,8.091,,49.136,,,,,60.59,,,,
2014-07-01,Transportation,,,,,,,95.731,,114.717,,3.776,0.163,,15.048
2014-08-01,Commerical,0.009,1.673,1.908,0.022,6.493,4.155,0.316,,10.964,14.576,,,,
2014-08-01,Electric Power,,4.535,6.274,34.673,22.576,23.863,,,46.44,159.167,,,67.245,
2014-08-01,Industrial,0.328,0.357,0.402,0.007,129.735,14.936,1.234,64.528,210.433,211.525,,,,
2014-08-01,Residential,,3.363,8.04,,49.136,,,,,60.54,,,,
2014-08-01,Transportation,,,,,,,95.211,,117.011,,2.52,0.004,,19.276
2014-09-01,Commerical,0.009,1.619,1.719,0.026,6.231,3.936,0.295,,10.462,13.835,,,,
2014-09-01,Electric Power,,4.461,6.126,39.271,20.837,22.389,,,43.226,147.629,,,54.544,
2014-09-01,Industrial,0.293,0.345,0.367,0.007,121.223,14.31,1.15,62.607,199.29,200.302,,,,
2014-09-01,Residential,,3.255,7.419,,47.551,,,,,58.225,,,,
2014-09-01,Transportation,,,,,,,88.728,,109.551,,2.185,0.084,,18.554
2014-10-01,Commerical,0.008,1.673,1.552,0.037,6.426,3.8,0.319,,10.546,13.816,,,,
2014-10-01,Electric Power,,4.589,5.732,49.448,20.279,22.125,,,42.403,160.393,,,58.221,
2014-10-01,Industrial,0.319,0.357,0.347,0.016,124.645,16.541,1.246,64.549,206.982,208.02,,,,
2014-10-01,Residential,,3.363,6.877,,49.136,,,,,59.376,,,,
2014-10-01,Transportation,,,,,,,96.164,,116.799,,4.046,0.252,,16.336
2014-11-01,Commerical,0.007,1.619,1.249,0.045,6.199,3.647,0.304,,10.15,13.069,,,,
2014-11-01,Electric Power,,4.649,4.609,64.308,21.604,22.023,,,43.627,180.397,,,63.203,
2014-11-01,Industrial,0.338,0.345,0.279,0.021,123.289,15.879,1.187,64.311,204.666,205.649,,,,
2014-11-01,Residential,,3.255,5.668,,47.551,,,,,56.474,,,,
2014-11-01,Transportation,,,,,,,91.608,,110.478,,2.159,0.148,,16.563
2014-12-01,Commerical,0.008,1.673,1.191,0.035,6.438,3.839,0.312,,10.589,13.496,,,,
2014-12-01,Electric Power,,4.691,3.449,50.144,22.468,23.013,,,45.481,179.517,,,75.752,
2014-12-01,Industrial,0.426,0.357,0.257,0.015,130.046,16.707,1.218,69.306,217.277,218.332,,,,
2014-12-01,Residential,,3.363,5.491,,49.136,,,,,57.991,,,,
2014-12-01,Transportation,,,,,,,94.034,,116.227,,3.75,0.215,,18.229
2015-01-01,Commerical,0.011,1.673,1.185,0.036,6.817,3.858,2.019,,12.694,15.6,,,,
2015-01-01,Electric Power,,4.647,3.87,51.679,22.132,22.651,,,44.782,186.914,,,81.936,
2015-01-01,Industrial,0.413,0.357,0.275,0.018,129.738,16.636,1.385,66.631,214.39,215.453,,,,
2015-01-01,Residential,,3.363,4.485,,43.547,,,,,51.396,,,,
2015-01-01,Transportation,,,,,,,87.584,,96.85,,2.735,0.231,,6.3
2015-02-01,Commerical,0.009,1.511,1.294,0.032,6.181,3.392,1.907,,11.48,14.326,,,,
2015-02-01,Electric Power,,4.299,4.979,50.865,20.921,20.486,,,41.407,177.225,,,75.674,
2015-02-01,Industrial,0.357,0.322,0.294,0.015,116.126,14.558,1.308,60.029,192.022,193.01,,,,
2015-02-01,Residential,,3.038,4.913,,39.333,,,,,47.284,,,,
2015-02-01,Transportation,,,,,,,82.738,,97.347,,2.972,0.161,,11.476
2015-03-01,Commerical,0.009,1.673,1.746,0.035,6.737,3.882,2.127,,12.746,16.209,,,,
2015-03-01,Electric Power,,4.756,6.951,52.18,20.609,22.403,,,43.011,189.291,,,82.393,
2015-03-01,Industrial,0.444,0.357,0.414,0.016,121.746,16.546,1.459,66.076,205.826,207.058,,,,
2015-03-01,Residential,,3.363,6.878,,43.547,,,,,53.789,,,,
2015-03-01,Transportation,,,,,,,92.26,,109.353,,3.64,0.188,,13.265
2015-04-01,Commerical,0.009,1.619,1.924,0.039,6.518,3.859,2.036,,12.414,16.005,,,,
2015-04-01,Electric Power,,4.342,7.977,60.906,17.821,21.822,,,39.644,189.06,,,76.192,
2015-04-01,Industrial,0.47,0.345,0.449,0.018,121.028,15.971,1.397,62.596,200.991,202.273,,,,
2015-04-01,Residential,,3.255,7.709,,42.143,,,,,53.107,,,,
2015-04-01,Transportation,,,,,,,88.335,,107.542,,3.876,0.159,,15.172
2015-05-01,Commerical,0.009,1.673,2.114,0.035,6.576,4.007,2.226,,12.809,16.64,,,,
2015-05-01,Electric Power,,4.743,8.38,58.469,18.431,22.969,,,41.4,181.217,,,68.224,
2015-05-01,Industrial,0.435,0.357,0.499,0.016,124.605,15.363,1.527,66.573,208.068,209.375,,,,
2015-05-01,Residential,,3.363,8.517,,43.547,,,,,55.428,,,,
2015-05-01,Transportation,,,,,,,96.564,,118.27,,3.652,0.171,,17.882
2015-06-01,Commerical,0.012,1.619,2.097,0.028,6.469,3.931,2.177,,12.577,16.332,,,,
2015-06-01,Electric Power,,4.441,8.571,45.753,20.611,23.125,,,43.736,171.754,,,69.252,
2015-06-01,Industrial,0.389,0.345,0.498,0.012,121.134,14.929,1.493,66.661,204.217,205.462,,,,
2015-06-01,Residential,,3.255,8.638,,42.143,,,,,54.036,,,,
2015-06-01,Transportation,,,,,,,94.423,,119.11,,3.908,0.146,,20.633
2015-07-01,Commerical,0.01,1.673,2.188,0.025,6.822,4.268,2.237,,13.327,17.224,,,,
2015-07-01,Electric Power,,4.629,8.801,46.627,22.354,25.607,,,47.961,179.315,,,71.297,
2015-07-01,Industrial,0.393,0.357,0.519,0.009,126.362,15.733,1.534,67.922,211.552,212.83,,,,
2015-07-01,Residential,,3.363,9.151,,43.547,,,,,56.062,,,,
2015-07-01,Transportation,,,,,,,97.034,,120.479,,4.816,0.174,,18.456
2015-08-01,Commerical,0.008,1.673,2.12,0.025,6.701,4.083,2.25,,13.034,16.859,,,,
2015-08-01,Electric Power,,4.586,9.006,44.595,22.964,24.774,,,47.739,170.855,,,64.929,
2015-08-01,Industrial,0.308,0.357,0.51,0.009,126.709,15.214,1.544,66.85,210.317,211.5,,,,
2015-08-01,Residential,,3.363,9.085,,43.547,,,,,55.996,,,,
2015-08-01,Transportation,,,,,,,97.614,,121.801,,4.189,0.224,,19.774
2015-09-01,Commerical,0.007,1.619,1.886,0.027,6.539,4.045,2.161,,12.745,16.285,,,,
2015-09-01,Electric Power,,4.104,7.43,47.635,19.935,23.121,,,43.055,156.868,,,54.643,
2015-09-01,Industrial,0.262,0.345,0.467,0.009,121.041,14.701,1.482,64.114,201.339,202.423,,,,
2015-09-01,Residential,,3.255,8.242,,42.143,,,,,53.64,,,,
2015-09-01,Transportation,,,,,,,93.752,,117.861,,4.371,0.164,,19.573
2015-10-01,Commerical,0.01,1.673,1.664,0.038,6.69,3.776,2.178,,12.645,16.029,,,,
2015-10-01,Electric Power,,4.514,6.399,55.832,17.459,23.881,,,41.34,164.428,,,56.343,
2015-10-01,Industrial,0.39,0.357,0.432,0.018,120.135,16.885,1.494,67.022,205.536,206.733,,,,
2015-10-01,Residential,,3.363,7.444,,43.547,,,,,54.355,,,,
2015-10-01,Transportation,,,,,,,94.489,,116.311,,4.579,0.154,,17.09
2015-11-01,Commerical,0.01,1.619,1.344,0.043,6.485,3.913,2.128,,12.525,15.541,,,,
2015-11-01,Electric Power,,4.55,5.806,67.091,19.195,24.738,,,43.933,186.897,,,65.517,
2015-11-01,Industrial,0.454,0.345,0.346,0.02,121.498,16.499,1.459,66.494,205.95,207.115,,,,
2015-11-01,Residential,,3.255,6.132,,42.143,,,,,51.53,,,,
2015-11-01,Transportation,,,,,,,92.288,,111.549,,5.089,0.153,,14.018
2015-12-01,Commerical,0.014,1.673,1.272,0.041,6.753,4.016,2.141,,12.91,15.91,,,,
2015-12-01,Electric Power,,4.698,5.272,68.514,21.426,25.445,,,46.871,203.888,,,78.532,
2015-12-01,Industrial,0.494,0.357,0.322,0.021,125.765,17.284,1.468,69.602,214.119,215.314,,,,
2015-12-01,Residential,,3.363,5.68,,43.547,,,,,52.591,,,,
2015-12-01,Transportation,,,,,,,92.86,,114.59,,4.522,0.198,,17.009
2016-01-01,Commerical,0.072,1.669,1.272,0.038,7.17,3.98,1.99,,13.14,16.191,,,,
2016-01-01,Electric Power,,4.545,4.975,62.941,20.69,23.184,,,43.874,203.217,,,86.883,
2016-01-01,Industrial,0.442,0.356,0.391,0.028,126.751,15.0,1.392,67.969,211.112,212.329,,,,
2016-01-01,Residential,,3.354,5.09,,37.661,,,,,46.105,,,,
2016-01-01,Transportation,,,,,,,88.18,,103.351,,2.082,0.139,,12.95
2016-02-01,Commerical,0.061,1.561,1.492,0.042,6.695,3.614,2.032,,12.342,15.497,,,,
2016-02-01,Electric Power,,4.242,7.508,68.644,20.495,22.337,,,42.831,205.134,,,81.908,
2016-02-01,Industrial,0.394,0.333,0.431,0.025,118.51,14.516,1.421,64.31,198.757,199.941,,,,
2016-02-01,Residential,,3.138,5.996,,35.231,,,,,44.365,,,,
2016-02-01,Transportation,,,,,,,90.024,,108.347,,3.066,0.087,,15.171
2016-03-01,Commerical,0.075,1.669,1.924,0.043,6.981,4.104,2.171,,13.256,16.968,,,,
2016-03-01,Electric Power,,4.487,8.771,74.79,19.47,23.599,,,43.07,224.013,,,92.894,
2016-03-01,Industrial,0.485,0.356,0.591,0.024,121.447,15.839,1.518,69.181,207.986,209.441,,,,
2016-03-01,Residential,,3.354,8.01,,37.661,,,,,49.025,,,,
2016-03-01,Transportation,,,,,,,96.208,,118.448,,5.125,0.188,,16.928
2016-04-01,Commerical,0.05,1.615,2.088,0.041,6.839,3.931,2.012,,12.781,16.574,,,,
2016-04-01,Electric Power,,4.125,9.66,70.905,15.235,23.823,,,39.058,211.555,,,87.807,
2016-04-01,Industrial,0.438,0.344,0.644,0.022,115.26,14.925,1.407,63.034,194.626,196.074,,,,
2016-04-01,Residential,,3.246,9.01,,36.446,,,,,48.701,,,,
2016-04-01,Transportation,,,,,,,89.149,,111.083,,3.632,0.149,,18.154
2016-05-01,Commerical,0.039,1.669,2.263,0.036,6.964,4.051,2.195,,13.209,17.216,,,,
2016-05-01,Electric Power,,4.578,11.516,64.255,15.721,23.916,,,39.637,206.498,,,86.513,
2016-05-01,Industrial,0.408,0.356,0.711,0.018,120.854,14.973,1.535,67.853,205.215,206.707,,,,
2016-05-01,Residential,,3.354,9.969,,37.661,,,,,50.984,,,,
2016-05-01,Transportation,,,,,,,97.244,,125.591,,5.221,0.233,,22.893
2016-06-01,Commerical,0.043,1.615,2.305,0.031,6.929,3.992,2.195,,13.116,17.11,,,,
2016-06-01,Electric Power,,4.27,11.661,55.581,18.136,23.135,,,41.271,191.687,,,78.904,
2016-06-01,Industrial,0.337,0.344,0.713,0.016,121.133,12.94,1.535,68.115,203.723,205.133,,,,
2016-06-01,Residential,,3.246,10.276,,36.446,,,,,49.968,,,,
2016-06-01,Transportation,,,,,,,97.255,,124.757,,6.084,0.091,,21.327
2016-07-01,Commerical,0.051,1.669,2.373,0.033,7.105,4.213,2.246,,13.563,17.69,,,,
2016-07-01,Electric Power,,4.474,13.261,60.069,20.066,23.534,,,43.601,194.205,,,72.801,
2016-07-01,Industrial,0.354,0.356,0.739,0.012,124.085,13.701,1.57,70.449,209.805,211.266,,,,
2016-07-01,Residential,,3.354,10.683,,37.661,,,,,51.698,,,,
2016-07-01,Transportation,,,,,,,99.496,,130.846,,4.081,0.231,,27.038
2016-08-01,Commerical,0.065,1.669,2.311,0.026,7.184,4.169,2.276,,13.629,17.7,,,,
2016-08-01,Electric Power,,4.518,13.335,46.331,21.396,24.062,,,45.459,176.034,,,66.391,
2016-08-01,Industrial,0.315,0.356,0.724,0.01,124.402,13.727,1.591,71.346,211.066,212.471,,,,
2016-08-01,Residential,,3.354,10.37,,37.661,,,,,51.385,,,,
2016-08-01,Transportation,,,,,,,100.825,,134.14,,5.205,0.238,,27.871
2016-09-01,Commerical,0.08,1.615,2.064,0.031,6.901,3.96,2.131,,12.992,16.782,,,,
2016-09-01,Electric Power,,4.527,12.229,55.925,19.065,22.344,,,41.409,169.633,,,55.544,
2016-09-01,Industrial,0.223,0.344,0.656,0.013,116.908,13.004,1.49,67.27,198.673,199.908,,,,
2016-09-01,Residential,,3.246,9.249,,36.446,,,,,48.941,,,,
2016-09-01,Transportation,,,,,,,94.435,,127.126,,6.096,0.178,,26.417
2016-10-01,Commerical,0.073,1.669,1.828,0.04,7.046,3.905,2.165,,13.115,16.726,,,,
2016-10-01,Electric Power,,4.617,10.736,69.325,15.671,21.747,,,37.418,180.883,,,58.787,
2016-10-01,Industrial,0.301,0.356,0.602,0.019,119.521,15.063,1.514,69.421,205.517,206.795,,,,
2016-10-01,Residential,,3.354,8.272,,37.661,,,,,49.287,,,,
2016-10-01,Transportation,,,,,,,95.906,,126.353,,5.057,0.319,,25.071
2016-11-01,Commerical,0.059,1.615,1.462,0.038,6.815,4.076,2.136,,13.027,16.201,,,,
2016-11-01,Electric Power,,4.653,9.313,66.151,17.837,24.077,,,41.914,185.909,,,63.878,
2016-11-01,Industrial,0.237,0.344,0.479,0.023,121.972,15.169,1.494,68.746,207.381,208.464,,,,
2016-11-01,Residential,,3.246,6.731,,36.446,,,,,46.423,,,,
2016-11-01,Transportation,,,,,,,94.637,,127.708,,6.93,0.284,,25.857
2016-12-01,Commerical,0.071,1.669,1.434,0.048,7.113,4.136,2.25,,13.499,16.721,,,,
2016-12-01,Electric Power,,4.961,8.151,78.892,20.625,24.905,,,45.53,213.929,,,76.396,
2016-12-01,Industrial,0.398,0.356,0.44,0.032,142.932,15.568,1.573,73.126,233.2,234.425,,,,
2016-12-01,Residential,,3.354,6.177,,37.661,,,,,47.192,,,,
2016-12-01,Transportation,,,,,,,99.692,,130.868,,4.409,0.352,,26.415
2017-01-01,Commerical,0.073,1.673,1.517,0.038,7.269,4.287,1.976,,13.532,16.834,,,,
2017-01-01,Electric Power,,4.801,7.842,70.901,20.438,24.938,,,45.376,219.267,,,90.347,
2017-01-01,Industrial,0.435,0.357,0.424,0.025,123.095,15.196,1.448,73.293,213.033,214.274,,,,
2017-01-01,Residential,,3.363,5.772,,36.485,,,,,45.62,,,,
2017-01-01,Transportation,,,,,,,90.809,,109.497,,5.532,0.254,,12.901
2017-02-01,Commerical,0.067,1.511,1.672,0.037,6.521,3.792,1.835,,12.147,15.436,,,,
2017-02-01,Electric Power,,4.227,9.27,75.31,18.489,22.108,,,40.597,210.426,,,81.022,
2017-02-01,Industrial,0.395,0.322,0.474,0.028,112.149,13.685,1.344,65.312,192.49,193.708,,,,
2017-02-01,Residential,,3.038,6.441,,32.954,,,,,42.433,,,,
2017-02-01,Transportation,,,,,,,84.296,,102.934,,4.17,0.266,,14.202
2017-03-01,Commerical,0.083,1.673,2.305,0.057,7.013,4.006,2.082,,13.101,17.219,,,,
2017-03-01,Electric Power,,4.733,15.233,87.707,20.939,24.306,,,45.244,253.435,,,100.519,
2017-03-01,Industrial,0.439,0.357,0.682,0.03,121.768,15.066,1.525,72.209,210.568,212.075,,,,
2017-03-01,Residential,,3.363,9.253,,36.485,,,,,49.101,,,,
2017-03-01,Transportation,,,,,,,95.669,,120.047,,5.085,0.212,,19.081
2017-04-01,Commerical,0.087,1.619,2.553,0.05,6.801,3.894,2.042,,12.737,17.046,,,,
2017-04-01,Electric Power,,4.576,16.56,86.511,16.792,22.249,,,39.042,246.437,,,99.749,
2017-04-01,Industrial,0.51,0.345,0.74,0.028,115.38,14.391,1.496,66.121,197.389,199.013,,,,
2017-04-01,Residential,,3.255,10.321,,35.308,,,,,48.884,,,,
2017-04-01,Transportation,,,,,,,93.839,,119.872,,4.729,0.399,,20.906
2017-05-01,Commerical,0.093,1.673,2.817,0.045,7.032,4.049,2.176,,13.257,17.885,,,,
2017-05-01,Electric Power,,4.442,19.534,78.636,16.758,23.571,,,40.328,253.563,,,110.622,
2017-05-01,Industrial,0.541,0.357,0.828,0.026,118.025,13.748,1.594,71.137,204.505,206.256,,,,
2017-05-01,Residential,,3.363,11.388,,36.485,,,,,51.236,,,,
2017-05-01,Transportation,,,,,,,99.999,,131.775,,6.174,0.158,,25.445
2017-06-01,Commerical,0.083,1.619,2.85,0.036,6.832,3.955,2.175,,12.963,17.551,,,,
2017-06-01,Electric Power,,4.38,20.65,68.665,18.422,23.652,,,42.074,239.569,,,103.8,
2017-06-01,Industrial,0.44,0.345,0.839,0.023,120.825,12.437,1.594,68.766,203.622,205.269,,,,
2017-06-01,Residential,,3.255,11.744,,35.308,,,,,50.307,,,,
2017-06-01,Transportation,,,,,,,99.951,,130.708,,5.272,0.241,,25.244
2017-07-01,Commerical,0.072,1.673,2.943,0.027,7.083,4.095,2.146,,13.325,18.041,,,,
2017-07-01,Electric Power,,4.684,18.797,54.96,20.092,23.764,,,43.856,212.58,,,90.282,
2017-07-01,Industrial,0.399,0.357,0.877,0.014,124.618,13.168,1.572,70.082,209.44,211.087,,,,
2017-07-01,Residential,,3.363,12.017,,36.485,,,,,51.865,,,,
2017-07-01,Transportation,,,,,,,98.595,,127.71,,5.175,0.23,,23.71
2017-08-01,Commerical,0.06,1.673,2.869,0.02,7.094,4.11,2.233,,13.437,18.058,,,,
2017-08-01,Electric Power,,4.651,18.12,47.322,21.052,23.683,,,44.735,189.631,,,74.803,
2017-08-01,Industrial,0.316,0.357,0.856,0.013,125.509,13.335,1.636,72.959,213.439,214.98,,,,
2017-08-01,Residential,,3.363,11.647,,36.485,,,,,51.495,,,,
2017-08-01,Transportation,,,,,,,102.597,,134.035,,5.43,0.268,,25.74
2017-09-01,Commerical,0.052,1.619,2.586,0.038,6.721,3.679,2.088,,12.488,16.783,,,,
2017-09-01,Electric Power,,4.543,17.082,61.062,18.055,21.938,,,39.993,187.723,,,65.042,
2017-09-01,Industrial,0.252,0.345,0.774,0.015,114.561,12.608,1.529,68.586,197.284,198.67,,,,
2017-09-01,Residential,,3.255,10.438,,35.308,,,,,49.001,,,,
2017-09-01,Transportation,,,,,,,95.914,,123.066,,4.857,0.22,,22.075
2017-10-01,Commerical,0.044,1.673,2.295,0.051,7.123,3.678,2.163,,12.964,17.027,,,,
2017-10-01,Electric Power,,4.143,15.716,83.067,18.039,22.503,,,40.542,203.541,,,60.073,
2017-10-01,Industrial,0.269,0.357,0.697,0.028,119.457,14.255,1.585,72.006,207.303,208.654,,,,
2017-10-01,Residential,,3.363,9.334,,36.485,,,,,49.183,,,,
2017-10-01,Transportation,,,,,,,99.39,,126.769,,5.436,0.254,,21.689
2017-11-01,Commerical,0.049,1.619,1.821,0.047,6.986,3.907,2.12,,13.013,16.55,,,,
2017-11-01,Electric Power,,4.452,10.83,77.085,19.036,23.19,,,42.226,202.006,,,67.414,
2017-11-01,Industrial,0.396,0.345,0.54,0.029,120.523,14.579,1.553,72.985,209.641,210.951,,,,
2017-11-01,Residential,,3.255,7.31,,35.308,,,,,45.873,,,,
2017-11-01,Transportation,,,,,,,97.39,,122.961,,4.109,0.306,,21.156
2017-12-01,Commerical,0.056,1.673,1.769,0.044,7.254,4.054,2.113,,13.422,16.965,,,,
2017-12-01,Electric Power,,4.712,10.258,75.675,21.212,24.315,,,45.528,211.701,,,75.528,
2017-12-01,Industrial,0.326,0.357,0.479,0.029,126.414,15.067,1.548,73.698,216.728,217.919,,,,
2017-12-01,Residential,,3.363,6.856,,36.485,,,,,46.704,,,,
2017-12-01,Transportation,,,,,,,97.103,,124.282,,5.685,0.329,,21.164
